customer_number,duka_latitude,duka_longitude,cluster,territory,warehouse_latitude,warehouse_longitude
ID_048706,-1.2876681,36.7493431,15,Ruai,-1.2285389,36.9890257
ID_073029,-1.3146135,36.7979241,15,Ruai,-1.2285389,36.9890257
ID_025843,-1.2648771,36.7549057,15,Ruai,-1.2285389,36.9890257
ID_128142,-0.1886236,37.6746703,8,Kisii,-0.6713333,34.7678889
ID_006820,-1.2356381,36.9046636,0,Athi River,-1.4275556,36.9704444
ID_147141,-0.4259512,36.9561668,3,Embu,-0.54203,37.4542503
ID_147141,-0.43589655,36.9648357,3,Embu,-0.54203,37.4542503
ID_093124,-1.2907758,36.6864527,15,Ruai,-1.2285389,36.9890257
ID_083529,0.5390019,35.243863,2,Eldoret,0.5201846,35.2563265
ID_153659,-1.154655473,37.02703898,11,Meru,-1.2770781,36.8146693
ID_049092,-1.3200695,36.8417831,0,Athi River,-1.4275556,36.9704444
ID_071165,-1.2069365,36.8686693,0,Athi River,-1.4275556,36.9704444
ID_197997,0.6720798,35.1554908,14,Ongata Rongai,-1.3989167,36.7250278
ID_002753,-1.4692353,36.9431911,17,Thika Rd,-1.2420833,36.8763611
ID_103101,-0.7028038,34.7980258,4,Juja,-1.1081111,37.0138611
ID_195045,-1.1499117,36.8059767,15,Ruai,-1.2285389,36.9890257
ID_137190,-4.0305578,39.6865027,1,Eastlands,-1.3241389,36.867
ID_120327,-1.0560169,36.7766569,15,Ruai,-1.2285389,36.9890257
ID_103751,-0.563462,37.1884447,18,Voi,-3.39025,38.57225
ID_169457,-1.3197127,36.8418664,0,Athi River,-1.4275556,36.9704444
ID_046981,-1.3960961,36.9489011,17,Thika Rd,-1.2420833,36.8763611
ID_189931,-1.3941568,36.9420358,17,Thika Rd,-1.2420833,36.8763611
ID_047466,-0.4943136,37.1292346,3,Embu,-0.54203,37.4542503
ID_171168,0.4921502,35.2990159,2,Eldoret,0.5201846,35.2563265
ID_135905,-3.9632667,39.5521033,1,Eastlands,-1.3241389,36.867
ID_056768,-0.1011716,34.7681956,10,Majengo Mombasa,-4.0519167,39.6583611
ID_160758,-0.6716935,34.7715036,4,Juja,-1.1081111,37.0138611
ID_104939,-1.056415,36.7765335,15,Ruai,-1.2285389,36.9890257
ID_183862,-4.0998289,39.6567215,1,Eastlands,-1.3241389,36.867
ID_018426,0.5070491,35.2564187,2,Eldoret,0.5201846,35.2563265
ID_108477,-0.2748941,36.1014622,5,Karatina,-0.4731389,37.1262222
ID_007160,-1.2815074,36.9698599,0,Athi River,-1.4275556,36.9704444
ID_125275,-0.4696356,37.1230036,3,Embu,-0.54203,37.4542503
ID_104624,-4.1932051,39.5909061,1,Eastlands,-1.3241389,36.867
ID_032764,-1.2709548,36.9518446,0,Athi River,-1.4275556,36.9704444
ID_164768,-3.3971424,38.5916676,7,Kiambu,-1.2284444,36.6881944
ID_021584,-1.1693979,36.666448,15,Ruai,-1.2285389,36.9890257
ID_115952,-0.4730395,37.1228591,3,Embu,-0.54203,37.4542503
ID_111874,-1.263008595,36.85828018,0,Athi River,-1.4275556,36.9704444
ID_158235,0.529975,35.2548487,2,Eldoret,0.5201846,35.2563265
ID_089482,-4.0056635,39.6246056,1,Eastlands,-1.3241389,36.867
ID_171594,-3.8160121,39.6275118,1,Eastlands,-1.3241389,36.867
ID_188103,-1.1519775,36.9382192,0,Athi River,-1.4275556,36.9704444
ID_122829,0.2854079,37.891414,8,Kisii,-0.6713333,34.7678889
ID_021821,-1.396106,36.936263,17,Thika Rd,-1.2420833,36.8763611
ID_056149,-1.0788299,36.9975865,11,Meru,-1.2770781,36.8146693
ID_195132,-1.280955529,36.71965733,15,Ruai,-1.2285389,36.9890257
ID_132837,-1.3198192,36.8968963,0,Athi River,-1.4275556,36.9704444
ID_122757,-0.942156,37.1215012,11,Meru,-1.2770781,36.8146693
ID_033099,-1.4233252,36.696127,12,Mtwapa Mombasa,-3.9406389,39.7465278
ID_147546,-1.3059544,36.8990904,0,Athi River,-1.4275556,36.9704444
ID_133458,-1.2109072,36.8946694,0,Athi River,-1.4275556,36.9704444
ID_022799,-4.1024962,39.656816,1,Eastlands,-1.3241389,36.867
ID_021714,-1.3957326,36.7662575,12,Mtwapa Mombasa,-3.9406389,39.7465278
ID_067177,-1.3005589,36.9111944,0,Athi River,-1.4275556,36.9704444
ID_191982,-0.3338222,35.9514603,5,Karatina,-0.4731389,37.1262222
ID_108436,-1.3761917,36.9337853,17,Thika Rd,-1.2420833,36.8763611
ID_030439,-1.2024385,36.9064407,0,Athi River,-1.4275556,36.9704444
ID_191145,-3.8008699,39.8162827,1,Eastlands,-1.3241389,36.867
ID_105328,-1.4751073,36.9606008,17,Thika Rd,-1.2420833,36.8763611
ID_182787,-1.284015498,36.7297535,15,Ruai,-1.2285389,36.9890257
ID_138245,-0.0768193,34.7773163,10,Majengo Mombasa,-4.0519167,39.6583611
ID_134543,-1.283955,36.7576467,15,Ruai,-1.2285389,36.9890257
ID_038811,-3.4785965,38.4483894,7,Kiambu,-1.2284444,36.6881944
ID_171067,-0.6314852,37.5451883,13,Nakuru,-0.2829722,36.1188889
ID_163147,-1.188446,36.9106016,0,Athi River,-1.4275556,36.9704444
ID_182738,-0.519105,37.1618689,18,Voi,-3.39025,38.57225
ID_061841,-1.1870684,36.9058967,0,Athi River,-1.4275556,36.9704444
ID_029662,-1.0613095,34.4740984,4,Juja,-1.1081111,37.0138611
ID_154324,-0.4755346,37.1235005,3,Embu,-0.54203,37.4542503
ID_079636,-0.190063,37.6782195,8,Kisii,-0.6713333,34.7678889
ID_182499,-1.2483589,36.6616849,15,Ruai,-1.2285389,36.9890257
ID_143614,0.3524282,37.5831803,8,Kisii,-0.6713333,34.7678889
ID_171844,-1.2340644,36.9176583,0,Athi River,-1.4275556,36.9704444
ID_063438,-1.357852,36.9467049,17,Thika Rd,-1.2420833,36.8763611
ID_024619,-4.089558,39.6571694,1,Eastlands,-1.3241389,36.867
ID_187681,-1.2168367,36.655565,15,Ruai,-1.2285389,36.9890257
ID_193124,-3.4048697,38.3664727,7,Kiambu,-1.2284444,36.6881944
ID_074875,-0.4735577,37.0826118,3,Embu,-0.54203,37.4542503
ID_120721,-1.2555119,36.8863756,0,Athi River,-1.4275556,36.9704444
ID_104085,-1.193615,36.7467217,15,Ruai,-1.2285389,36.9890257
ID_065874,-0.4579126,36.9999776,3,Embu,-0.54203,37.4542503
ID_169814,-1.3213854,36.9008555,0,Athi River,-1.4275556,36.9704444
ID_105735,0.5349382,35.2423653,2,Eldoret,0.5201846,35.2563265
ID_049016,-1.0566658,37.1018987,11,Meru,-1.2770781,36.8146693
ID_107083,-1.2574323,36.7151968,15,Ruai,-1.2285389,36.9890257
ID_199091,-1.291363401,36.8464206,0,Athi River,-1.4275556,36.9704444
ID_177350,-0.5406619,34.4557512,4,Juja,-1.1081111,37.0138611
ID_079097,-1.2037066,36.9154018,0,Athi River,-1.4275556,36.9704444
ID_157535,-1.4589155,36.9859528,17,Thika Rd,-1.2420833,36.8763611
ID_182239,-1.2533347,36.6867897,15,Ruai,-1.2285389,36.9890257
ID_158674,-1.2519905,36.8687112,0,Athi River,-1.4275556,36.9704444
ID_091445,-0.3410455,37.6357248,13,Nakuru,-0.2829722,36.1188889
ID_192827,-1.4000176,36.7330635,12,Mtwapa Mombasa,-3.9406389,39.7465278
ID_132674,-0.6865687,37.6485166,13,Nakuru,-0.2829722,36.1188889
ID_098720,-1.151977393,37.03131082,11,Meru,-1.2770781,36.8146693
ID_188407,-1.2352443,36.9263407,0,Athi River,-1.4275556,36.9704444
ID_096679,0.4407746,35.3063248,2,Eldoret,0.5201846,35.2563265
ID_030739,-0.6688424,37.2070669,18,Voi,-3.39025,38.57225
ID_114159,-1.2856066,36.6871629,15,Ruai,-1.2285389,36.9890257
ID_010481,-0.0220839,37.5874896,8,Kisii,-0.6713333,34.7678889
ID_049503,-0.6229318,34.7548637,4,Juja,-1.1081111,37.0138611
ID_044611,-1.3115019,36.7909055,15,Ruai,-1.2285389,36.9890257
ID_108841,-3.3863402,38.5763919,7,Kiambu,-1.2284444,36.6881944
ID_095596,-1.2682138,36.8951041,0,Athi River,-1.4275556,36.9704444
ID_071371,-3.3933045,38.5628762,7,Kiambu,-1.2284444,36.6881944
ID_080280,-0.394793,37.5609804,13,Nakuru,-0.2829722,36.1188889
ID_173342,-1.2341235,36.8840489,0,Athi River,-1.4275556,36.9704444
ID_002901,-0.9414059,37.1219864,11,Meru,-1.2770781,36.8146693
ID_024016,-1.2872441,36.9896744,0,Athi River,-1.4275556,36.9704444
ID_017452,-1.1534894,36.8087082,15,Ruai,-1.2285389,36.9890257
ID_064463,-1.3968313,36.7760411,12,Mtwapa Mombasa,-3.9406389,39.7465278
ID_056371,-1.3143508,36.8908015,0,Athi River,-1.4275556,36.9704444
ID_161992,-3.3421283,40.0132434,9,Kisumu1,-0.0879444,34.7596667
ID_164636,-1.4244157,36.6813965,12,Mtwapa Mombasa,-3.9406389,39.7465278
ID_077038,-0.2969819,36.0524717,5,Karatina,-0.4731389,37.1262222
ID_188941,-0.5610784,37.1872629,18,Voi,-3.39025,38.57225
ID_029411,-1.3927387,36.7498039,12,Mtwapa Mombasa,-3.9406389,39.7465278
ID_104084,-0.6705042,37.2064647,18,Voi,-3.39025,38.57225
ID_170099,0.5337923,35.2998063,2,Eldoret,0.5201846,35.2563265
ID_059409,-1.216989,36.6543046,15,Ruai,-1.2285389,36.9890257
ID_051504,-0.2775236,36.0040098,5,Karatina,-0.4731389,37.1262222
ID_118461,-1.3934182,36.9511374,17,Thika Rd,-1.2420833,36.8763611
ID_076611,-1.1251175,37.0032718,11,Meru,-1.2770781,36.8146693
ID_079326,-0.8616836,34.7598858,4,Juja,-1.1081111,37.0138611
ID_095237,-1.2345351,36.9334493,0,Athi River,-1.4275556,36.9704444
ID_029420,-0.0764538,34.7850727,10,Majengo Mombasa,-4.0519167,39.6583611
ID_009272,-0.8641118,36.8645484,11,Meru,-1.2770781,36.8146693
ID_148351,-1.2956248,36.7419539,15,Ruai,-1.2285389,36.9890257
ID_124342,-3.2258108,40.1161377,9,Kisumu1,-0.0879444,34.7596667
ID_160518,-0.3011273,36.0495106,5,Karatina,-0.4731389,37.1262222
ID_074764,-1.3149928,36.8908815,0,Athi River,-1.4275556,36.9704444
ID_146661,-1.4711799,36.9613405,17,Thika Rd,-1.2420833,36.8763611
ID_016651,-1.1629408,36.8254361,0,Athi River,-1.4275556,36.9704444
ID_009360,-1.2812441,36.8864618,0,Athi River,-1.4275556,36.9704444
ID_065181,-1.2823247,36.8952599,0,Athi River,-1.4275556,36.9704444
ID_052120,-0.3248077,35.9405692,5,Karatina,-0.4731389,37.1262222
ID_198515,-1.2278003,36.9260746,0,Athi River,-1.4275556,36.9704444
ID_110578,-1.2583728,36.8637047,0,Athi River,-1.4275556,36.9704444
ID_070946,-1.1339874,36.9614449,11,Meru,-1.2770781,36.8146693
ID_128662,-1.2648442,36.7551831,15,Ruai,-1.2285389,36.9890257
ID_092796,-1.3095091,36.7746961,15,Ruai,-1.2285389,36.9890257
ID_160214,-1.3179215,36.8723656,0,Athi River,-1.4275556,36.9704444
ID_049394,-0.9100646,37.1275378,11,Meru,-1.2770781,36.8146693
ID_197741,-1.3127471,36.7755757,15,Ruai,-1.2285389,36.9890257
ID_094314,-0.484485,37.0022855,3,Embu,-0.54203,37.4542503
ID_171509,-1.090798,36.8644257,0,Athi River,-1.4275556,36.9704444
ID_198306,0.0451953,37.6584871,8,Kisii,-0.6713333,34.7678889
ID_084244,-1.2465018,36.8916024,0,Athi River,-1.4275556,36.9704444
ID_130248,-1.4323606,36.6898798,12,Mtwapa Mombasa,-3.9406389,39.7465278
ID_079137,0.5300994,35.3097554,2,Eldoret,0.5201846,35.2563265
ID_119540,-0.5288098,35.0241878,4,Juja,-1.1081111,37.0138611
ID_190362,-1.0436725,37.0554145,11,Meru,-1.2770781,36.8146693
ID_111061,-0.9646399,37.1175054,11,Meru,-1.2770781,36.8146693
ID_079214,-1.4277378,36.7043947,12,Mtwapa Mombasa,-3.9406389,39.7465278
ID_155066,0.5304137,35.2611509,2,Eldoret,0.5201846,35.2563265
ID_080142,-0.7602047,35.0148931,4,Juja,-1.1081111,37.0138611
ID_026101,-1.4578581,36.9890631,17,Thika Rd,-1.2420833,36.8763611
ID_005767,-1.4688627,36.9450178,17,Thika Rd,-1.2420833,36.8763611
ID_108732,-1.2970673,36.9991982,0,Athi River,-1.4275556,36.9704444
ID_074920,-1.2148289,36.7110547,15,Ruai,-1.2285389,36.9890257
ID_028660,-0.2297093,37.6272216,13,Nakuru,-0.2829722,36.1188889
ID_102713,-1.386973,36.9425193,17,Thika Rd,-1.2420833,36.8763611
ID_068034,-0.9337042,34.8434867,4,Juja,-1.1081111,37.0138611
ID_042055,-1.0900862,37.000943,11,Meru,-1.2770781,36.8146693
ID_074478,-3.5074157,38.3770416,7,Kiambu,-1.2284444,36.6881944
ID_100329,-0.5796242,34.8005444,4,Juja,-1.1081111,37.0138611
ID_173009,-1.1430212,36.9760371,11,Meru,-1.2770781,36.8146693
ID_147296,-1.321246982,36.89405823,0,Athi River,-1.4275556,36.9704444
ID_036359,-1.3255292,36.8941644,0,Athi River,-1.4275556,36.9704444
ID_194847,-0.0821541,34.7715645,10,Majengo Mombasa,-4.0519167,39.6583611
ID_197934,-1.2560196,36.9374806,0,Athi River,-1.4275556,36.9704444
ID_113984,-1.2563287,36.7117286,15,Ruai,-1.2285389,36.9890257
ID_099494,-0.4110942,36.1485999,5,Karatina,-0.4731389,37.1262222
ID_193750,-0.0127944,37.7312428,8,Kisii,-0.6713333,34.7678889
ID_093343,-3.969965,39.736263,1,Eastlands,-1.3241389,36.867
ID_136273,-0.8604683,34.940125,4,Juja,-1.1081111,37.0138611
ID_052488,0.5683381,35.2390563,2,Eldoret,0.5201846,35.2563265
ID_087308,-1.2824599,36.9069049,0,Athi River,-1.4275556,36.9704444
ID_100787,-1.282959644,36.72556657,15,Ruai,-1.2285389,36.9890257
ID_127560,0.4763436,35.2627834,2,Eldoret,0.5201846,35.2563265
ID_108615,0.1249672,37.8328958,8,Kisii,-0.6713333,34.7678889
ID_091933,-1.6876394,36.8480299,17,Thika Rd,-1.2420833,36.8763611
ID_145270,-1.255538464,36.91625214,0,Athi River,-1.4275556,36.9704444
ID_135722,-4.0947833,39.6377832,1,Eastlands,-1.3241389,36.867
ID_017693,0.1232659,37.5592808,8,Kisii,-0.6713333,34.7678889
ID_162220,-1.2436391,36.6766007,15,Ruai,-1.2285389,36.9890257
ID_054883,-1.2460925,36.9064141,0,Athi River,-1.4275556,36.9704444
ID_009608,-3.3926163,37.6753057,6,Kawangware,-1.28875,36.7517778
ID_099157,0.5093868,35.2593113,2,Eldoret,0.5201846,35.2563265
ID_006921,-1.3045003,36.9009793,0,Athi River,-1.4275556,36.9704444
ID_078894,-0.677822,34.8242978,4,Juja,-1.1081111,37.0138611
ID_141764,-1.2526287,36.6933194,15,Ruai,-1.2285389,36.9890257
ID_193601,0.4861093,35.3338329,2,Eldoret,0.5201846,35.2563265
ID_056242,-0.0691699,37.6651025,8,Kisii,-0.6713333,34.7678889
ID_192561,-0.6915565,34.7758729,4,Juja,-1.1081111,37.0138611
ID_067407,-4.1383445,39.3220655,1,Eastlands,-1.3241389,36.867
ID_017540,-1.2950639,36.831696,0,Athi River,-1.4275556,36.9704444
ID_188101,-0.0941848,37.6923318,8,Kisii,-0.6713333,34.7678889
ID_186667,-1.0700464,37.0594171,11,Meru,-1.2770781,36.8146693
ID_138634,-0.57809,37.6361258,13,Nakuru,-0.2829722,36.1188889
ID_107440,0.5987693,35.1523224,14,Ongata Rongai,-1.3989167,36.7250278
ID_118358,0.3400949,37.9380137,8,Kisii,-0.6713333,34.7678889
ID_049194,-1.3232851,36.8942167,0,Athi River,-1.4275556,36.9704444
ID_198580,-1.5177824,37.2712253,16,Ruiru,-1.2286944,36.9891111
ID_186083,-1.2542637,36.6959762,15,Ruai,-1.2285389,36.9890257
ID_070038,-1.3139199,36.7991335,15,Ruai,-1.2285389,36.9890257
ID_081464,0.5267851,35.2617141,2,Eldoret,0.5201846,35.2563265
ID_179709,0.6720482,35.1556337,14,Ongata Rongai,-1.3989167,36.7250278
ID_059395,-1.1472359,36.9890723,11,Meru,-1.2770781,36.8146693
ID_076761,-3.8628993,39.4737075,1,Eastlands,-1.3241389,36.867
ID_076334,-1.2999854,36.7470249,15,Ruai,-1.2285389,36.9890257
ID_023095,-1.3930517,36.9425193,17,Thika Rd,-1.2420833,36.8763611
ID_043768,-1.3418588,36.9794592,17,Thika Rd,-1.2420833,36.8763611
ID_042879,-1.3239326,36.7874669,15,Ruai,-1.2285389,36.9890257
ID_037448,-1.4753273,36.9615789,17,Thika Rd,-1.2420833,36.8763611
ID_176548,-1.400589466,36.72196579,12,Mtwapa Mombasa,-3.9406389,39.7465278
ID_167849,-0.0930945,34.7832923,10,Majengo Mombasa,-4.0519167,39.6583611
ID_029144,-3.4052162,38.3643709,7,Kiambu,-1.2284444,36.6881944
ID_010239,-1.2610969,36.880905,0,Athi River,-1.4275556,36.9704444
ID_046747,-1.2937935,36.7196529,15,Ruai,-1.2285389,36.9890257
ID_199477,-1.3069999,36.9181835,0,Athi River,-1.4275556,36.9704444
ID_123511,-1.462345,36.9720727,17,Thika Rd,-1.2420833,36.8763611
ID_145840,-3.723093,39.0318607,7,Kiambu,-1.2284444,36.6881944
ID_090027,-1.2834213,36.7528782,15,Ruai,-1.2285389,36.9890257
ID_008975,-1.2951444,36.7447428,15,Ruai,-1.2285389,36.9890257
ID_139627,-0.171744,37.0215533,3,Embu,-0.54203,37.4542503
ID_127411,-3.8062033,38.6348597,7,Kiambu,-1.2284444,36.6881944
ID_113698,-1.2265028,36.9197967,0,Athi River,-1.4275556,36.9704444
ID_114760,-0.1896272,37.6768792,8,Kisii,-0.6713333,34.7678889
ID_011049,-3.3931887,38.5617639,7,Kiambu,-1.2284444,36.6881944
ID_101615,-4.0111588,39.7096899,1,Eastlands,-1.3241389,36.867
ID_037778,-0.0982887,34.7855625,10,Majengo Mombasa,-4.0519167,39.6583611
ID_196664,0.4700477,35.2507293,2,Eldoret,0.5201846,35.2563265
ID_048174,-1.2327739,36.9194622,0,Athi River,-1.4275556,36.9704444
ID_002003,-0.0658929,37.6646085,8,Kisii,-0.6713333,34.7678889
ID_097073,-0.6101002,37.2014347,18,Voi,-3.39025,38.57225
ID_020693,-1.3259435,36.8695424,0,Athi River,-1.4275556,36.9704444
ID_041606,-1.1296057,36.9683792,11,Meru,-1.2770781,36.8146693
ID_146996,-1.1645476,36.9559541,0,Athi River,-1.4275556,36.9704444
ID_038974,-4.0842116,39.6604052,1,Eastlands,-1.3241389,36.867
ID_138683,-1.1293531,36.9845026,11,Meru,-1.2770781,36.8146693
ID_063594,-3.3947205,37.6748645,6,Kawangware,-1.28875,36.7517778
ID_017384,0.5334273,35.245775,2,Eldoret,0.5201846,35.2563265
ID_159302,-0.3593765,37.0011473,3,Embu,-0.54203,37.4542503
ID_066148,0.2774997,37.8893616,8,Kisii,-0.6713333,34.7678889
ID_023677,-1.3096587,36.8934017,0,Athi River,-1.4275556,36.9704444
ID_057330,-1.2267243,36.918518,0,Athi River,-1.4275556,36.9704444
ID_091006,-1.2335693,36.9183303,0,Athi River,-1.4275556,36.9704444
ID_172816,-1.2908232,36.7376693,15,Ruai,-1.2285389,36.9890257
ID_120968,-1.3200577,36.786358,15,Ruai,-1.2285389,36.9890257
ID_114984,-1.2001299,36.925351,0,Athi River,-1.4275556,36.9704444
ID_181581,-1.0912644,37.0225826,11,Meru,-1.2770781,36.8146693
ID_024740,-1.5281007,37.2682509,16,Ruiru,-1.2286944,36.9891111
ID_070269,-0.099121,34.7880605,10,Majengo Mombasa,-4.0519167,39.6583611
ID_160079,-0.3682581,35.2828214,10,Majengo Mombasa,-4.0519167,39.6583611
ID_188805,0.5343704,35.2400207,2,Eldoret,0.5201846,35.2563265
ID_006698,-1.3143559,36.8907119,0,Athi River,-1.4275556,36.9704444
ID_146943,-0.2935758,36.0517722,5,Karatina,-0.4731389,37.1262222
ID_063248,-0.6610017,37.5817479,13,Nakuru,-0.2829722,36.1188889
ID_031895,-1.2393914,36.8988191,0,Athi River,-1.4275556,36.9704444
ID_148654,-0.952265,37.1055855,11,Meru,-1.2770781,36.8146693
ID_000535,-0.9726746,36.747205,15,Ruai,-1.2285389,36.9890257
ID_053241,-1.18699,36.9109376,0,Athi River,-1.4275556,36.9704444
ID_162368,-0.6604404,37.582173,13,Nakuru,-0.2829722,36.1188889
ID_139682,-0.0823237,34.783573,10,Majengo Mombasa,-4.0519167,39.6583611
ID_056700,-1.2889677,36.7315541,15,Ruai,-1.2285389,36.9890257
ID_075654,0.4844853,35.2566479,2,Eldoret,0.5201846,35.2563265
ID_053728,-3.3826066,37.7069876,6,Kawangware,-1.28875,36.7517778
ID_130407,-1.2704063,36.995437,0,Athi River,-1.4275556,36.9704444
ID_027294,-3.3952826,38.5846251,7,Kiambu,-1.2284444,36.6881944
ID_035374,-0.0153232,37.759601,8,Kisii,-0.6713333,34.7678889
ID_057767,-4.0858621,39.6703951,1,Eastlands,-1.3241389,36.867
ID_188302,-0.6673529,37.2065999,18,Voi,-3.39025,38.57225
ID_165301,-0.5461622,36.9456412,3,Embu,-0.54203,37.4542503
ID_125384,-1.4223554,36.7925537,12,Mtwapa Mombasa,-3.9406389,39.7465278
ID_074920,-1.47094,36.9631167,17,Thika Rd,-1.2420833,36.8763611
ID_097159,-1.2174464,36.9243298,0,Athi River,-1.4275556,36.9704444
ID_035227,-0.4153789,36.1499578,5,Karatina,-0.4731389,37.1262222
ID_171682,-1.471603476,36.95385274,17,Thika Rd,-1.2420833,36.8763611
ID_130871,-1.28922,36.9105783,0,Athi River,-1.4275556,36.9704444
ID_118584,-4.0366683,39.626315,1,Eastlands,-1.3241389,36.867
ID_051518,-1.2602094,37.0129329,0,Athi River,-1.4275556,36.9704444
ID_048243,-0.2672963,36.1045229,5,Karatina,-0.4731389,37.1262222
ID_014123,-1.373055,36.7224217,12,Mtwapa Mombasa,-3.9406389,39.7465278
ID_099390,-1.3181826,36.8875032,0,Athi River,-1.4275556,36.9704444
ID_004856,-4.0467445,39.6630247,1,Eastlands,-1.3241389,36.867
ID_022214,-0.1013866,34.7588502,10,Majengo Mombasa,-4.0519167,39.6583611
ID_055794,-1.1500149,36.8030385,15,Ruai,-1.2285389,36.9890257
ID_022860,0.513807,35.2601718,2,Eldoret,0.5201846,35.2563265
ID_001214,-1.2213992,36.7797788,15,Ruai,-1.2285389,36.9890257
ID_099349,-1.2070067,36.9203869,0,Athi River,-1.4275556,36.9704444
ID_141224,-1.2962612,36.7420977,15,Ruai,-1.2285389,36.9890257
ID_091074,-1.0968455,37.003628,11,Meru,-1.2770781,36.8146693
ID_191099,-1.2551945,36.8930749,0,Athi River,-1.4275556,36.9704444
ID_100620,-0.2847398,36.0715028,5,Karatina,-0.4731389,37.1262222
ID_084480,-0.4773516,37.2355984,18,Voi,-3.39025,38.57225
ID_166084,-1.2222878,36.9288293,0,Athi River,-1.4275556,36.9704444
ID_043754,-4.0918992,39.6560235,1,Eastlands,-1.3241389,36.867
ID_115614,-0.9321465,34.8411342,4,Juja,-1.1081111,37.0138611
ID_195591,-3.3860996,38.5751556,7,Kiambu,-1.2284444,36.6881944
ID_016530,-0.686566,37.6487654,13,Nakuru,-0.2829722,36.1188889
ID_061104,-1.2303928,36.9295933,0,Athi River,-1.4275556,36.9704444
ID_176258,-0.4789524,37.1297123,3,Embu,-0.54203,37.4542503
ID_025276,-0.8850086,37.0064217,11,Meru,-1.2770781,36.8146693
ID_076784,-0.9905027,36.9695707,11,Meru,-1.2770781,36.8146693
ID_027934,-4.0493503,39.6633002,1,Eastlands,-1.3241389,36.867
ID_087925,-4.1935028,39.5907788,1,Eastlands,-1.3241389,36.867
ID_072209,-1.2299696,36.9329207,0,Athi River,-1.4275556,36.9704444
ID_168977,-1.3755136,36.7228364,12,Mtwapa Mombasa,-3.9406389,39.7465278
ID_199518,-0.3575741,37.0028357,3,Embu,-0.54203,37.4542503
ID_057262,-0.6813996,37.3544,18,Voi,-3.39025,38.57225
ID_079662,-1.2762831,36.8874141,0,Athi River,-1.4275556,36.9704444
ID_031859,-1.2813698,36.6378989,15,Ruai,-1.2285389,36.9890257
ID_005114,0.6332581,35.0475696,14,Ongata Rongai,-1.3989167,36.7250278
ID_131018,-1.2425962,36.8964457,0,Athi River,-1.4275556,36.9704444
ID_153331,-1.2735849,36.9637739,0,Athi River,-1.4275556,36.9704444
ID_176741,-1.0085756,34.885467,4,Juja,-1.1081111,37.0138611
ID_113762,-1.235764,36.9192977,0,Athi River,-1.4275556,36.9704444
ID_154188,-0.3005642,36.0487329,5,Karatina,-0.4731389,37.1262222
ID_073104,-1.2333903,36.9353569,0,Athi River,-1.4275556,36.9704444
ID_115853,-1.245813767,36.8942517,0,Athi River,-1.4275556,36.9704444
ID_115853,-1.2395496,36.8906039,0,Athi River,-1.4275556,36.9704444
ID_100171,-4.1927291,39.5917739,1,Eastlands,-1.3241389,36.867
ID_169441,-3.5424232,39.8776796,9,Kisumu1,-0.0879444,34.7596667
ID_180935,-1.1295639,36.9830017,11,Meru,-1.2770781,36.8146693
ID_134993,-1.20816,36.6545083,15,Ruai,-1.2285389,36.9890257
ID_090491,0.534215,35.30476,2,Eldoret,0.5201846,35.2563265
ID_055354,-3.4830852,39.8951243,9,Kisumu1,-0.0879444,34.7596667
ID_102610,-4.2888565,39.5645004,1,Eastlands,-1.3241389,36.867
ID_144979,-1.436576,36.685254,12,Mtwapa Mombasa,-3.9406389,39.7465278
ID_179876,-1.1292859,36.9647865,11,Meru,-1.2770781,36.8146693
ID_031390,-1.2498125,36.9528935,0,Athi River,-1.4275556,36.9704444
ID_037770,-1.2374736,36.9015277,0,Athi River,-1.4275556,36.9704444
ID_128703,-1.2302248,36.8773186,0,Athi River,-1.4275556,36.9704444
ID_063952,-1.2639156,36.7172279,15,Ruai,-1.2285389,36.9890257
ID_088834,-1.3076594,36.8945382,0,Athi River,-1.4275556,36.9704444
ID_118343,-1.3181975,36.8743052,0,Athi River,-1.4275556,36.9704444
ID_011970,-1.2362947,36.916181,0,Athi River,-1.4275556,36.9704444
ID_000131,-0.691595,37.3657454,18,Voi,-3.39025,38.57225
ID_085084,-1.2478189,36.6947433,15,Ruai,-1.2285389,36.9890257
ID_134105,-0.3017484,36.0510505,5,Karatina,-0.4731389,37.1262222
ID_067450,-1.3925653,36.9425193,17,Thika Rd,-1.2420833,36.8763611
ID_045207,-1.314289,36.9013834,0,Athi River,-1.4275556,36.9704444
ID_142654,-1.1774714,36.7595608,15,Ruai,-1.2285389,36.9890257
ID_059127,-1.389034,36.7637746,12,Mtwapa Mombasa,-3.9406389,39.7465278
ID_171287,-1.2546958,36.928776,0,Athi River,-1.4275556,36.9704444
